osmid,y,x,street_count,junction,highway,ref,geometry
10561442069,18.4878769,73.8024252,1,,,,POINT (73.8024252 18.4878769)
10564109062,18.5732767,73.7684966,3,,,,POINT (73.7684966 18.5732767)
10564112008,18.5053583,73.9396116,1,,,,POINT (73.9396116 18.5053583)
10564251633,18.4774978,73.9081532,2,,,,POINT (73.9081532 18.4774978)
10564251641,18.4754592,73.9089747,3,,,,POINT (73.9089747 18.4754592)
10564251645,18.4752471,73.9104485,3,,,,POINT (73.9104485 18.4752471)
10564310699,18.46641,73.8500794,3,,,,POINT (73.8500794 18.46641)
10564310700,18.4653272,73.8502585,3,,,,POINT (73.8502585 18.4653272)
10564323454,18.4773539,73.896266,3,,,,POINT (73.896266 18.4773539)
10564375233,18.5225506,73.8425054,3,,,,POINT (73.8425054 18.5225506)
10564434496,18.5589125,73.9512772,3,,,,POINT (73.9512772 18.5589125)
10564434497,18.5588413,73.951127,1,,,,POINT (73.951127 18.5588413)
10564434498,18.5590396,73.9512128,1,,,,POINT (73.9512128 18.5590396)
10565298036,18.5050823,73.8262406,1,,,,POINT (73.8262406 18.5050823)
10570522360,18.5498193,73.9419412,1,,,,POINT (73.9419412 18.5498193)
10570522361,18.4708708,73.8828727,1,,,,POINT (73.8828727 18.4708708)
10576430822,18.507201,73.7830869,3,,,,POINT (73.7830869 18.507201)
10577337535,18.5799317,73.9727205,1,,,,POINT (73.9727205 18.5799317)
10577337536,18.5798278,73.9725856,3,,,,POINT (73.9725856 18.5798278)
10577337537,18.5796644,73.9727161,1,,,,POINT (73.9727161 18.5796644)
10578064020,18.5086184,73.7925725,1,,,,POINT (73.7925725 18.5086184)
10578717875,18.5055263,73.8257572,1,,,,POINT (73.8257572 18.5055263)
10580913577,18.4803508,73.7970436,1,,,,POINT (73.7970436 18.4803508)
10580913578,18.4800744,73.7967062,3,,,,POINT (73.7967062 18.4800744)
10581563436,18.6131303,73.9027373,3,,,,POINT (73.9027373 18.6131303)
10581563439,18.6142118,73.9024175,1,,,,POINT (73.9024175 18.6142118)
10591455379,18.4596832,73.8133144,3,,,,POINT (73.8133144 18.4596832)
10591500463,18.5070547,73.8630962,1,,,,POINT (73.8630962 18.5070547)
10591500464,18.506602,73.8627741,3,,,,POINT (73.8627741 18.506602)
10591500465,18.5074205,73.8626906,1,,,,POINT (73.8626906 18.5074205)
10593464960,18.5456384,73.8874994,3,,,,POINT (73.8874994 18.5456384)
10593464967,18.5469032,73.8872311,1,,,,POINT (73.8872311 18.5469032)
10593464968,18.5462294,73.8873919,3,,,,POINT (73.8873919 18.5462294)
10593464969,18.54627,73.8876994,1,,,,POINT (73.8876994 18.54627)
10593798527,18.551709,73.9153399,1,,,,POINT (73.9153399 18.551709)
10593798528,18.5517841,73.9153612,1,,,,POINT (73.9153612 18.5517841)
10595692663,18.4679044,73.9210726,3,,,,POINT (73.9210726 18.4679044)
10598319053,18.5508639,73.9447483,3,,,,POINT (73.9447483 18.5508639)
10598511911,18.5329171,73.812268,1,,,,POINT (73.812268 18.5329171)
10598590865,18.5623026,73.9396644,1,,,,POINT (73.9396644 18.5623026)
10598590869,18.5628045,73.9407773,1,,,,POINT (73.9407773 18.5628045)
10601168398,18.5646286,73.9534236,3,,,,POINT (73.9534236 18.5646286)
10601348130,18.5714225,73.837469,3,,,,POINT (73.837469 18.5714225)
10603484535,18.5864483,73.9667559,3,,,,POINT (73.9667559 18.5864483)
10603484536,18.587576,73.9671543,3,,,,POINT (73.9671543 18.587576)
10603484537,18.5866264,73.9661326,3,,,,POINT (73.9661326 18.5866264)
10603484538,18.5876381,73.9664744,1,,,,POINT (73.9664744 18.5876381)
10609425815,18.4883458,73.8730349,1,,,,POINT (73.8730349 18.4883458)
10610501006,18.5602497,73.7958604,3,,,,POINT (73.7958604 18.5602497)
10610501007,18.5607419,73.7960026,1,,,,POINT (73.7960026 18.5607419)
10613712884,18.5918842,73.8938801,1,,,,POINT (73.8938801 18.5918842)
10613846592,18.5307597,73.8145208,3,,,,POINT (73.8145208 18.5307597)
10613846593,18.5302632,73.8148366,1,,,,POINT (73.8148366 18.5302632)
10614883902,18.530558,73.8138697,3,,,,POINT (73.8138697 18.530558)
10614888107,18.5310887,73.8141245,1,,,,POINT (73.8141245 18.5310887)
10617420754,18.5256385,73.8671549,3,,,,POINT (73.8671549 18.5256385)
10636146274,18.4888762,73.8707412,1,,,,POINT (73.8707412 18.4888762)
10636146275,18.4891362,73.8706981,1,,,,POINT (73.8706981 18.4891362)
10653547050,18.5313027,73.8139037,1,,,,POINT (73.8139037 18.5313027)
10655094101,18.5706592,73.8328971,4,,,,POINT (73.8328971 18.5706592)
10655094102,18.5706733,73.8328051,4,,,,POINT (73.8328051 18.5706733)
10655094104,18.5716416,73.8334445,4,,,,POINT (73.8334445 18.5716416)
10655120005,18.5730965,73.834907,3,,,,POINT (73.834907 18.5730965)
10655120006,18.5734987,73.8354932,3,,,,POINT (73.8354932 18.5734987)
10655120007,18.5737296,73.8358645,4,,,,POINT (73.8358645 18.5737296)
10655120008,18.5737543,73.8359247,3,,,,POINT (73.8359247 18.5737543)
10655120014,18.57244,73.8340773,3,,,,POINT (73.8340773 18.57244)
10655120018,18.5738231,73.8359011,3,,,,POINT (73.8359011 18.5738231)
10655444320,18.4496516,73.8739168,3,,,,POINT (73.8739168 18.4496516)
10660407629,18.566835,73.8380328,1,,,,POINT (73.8380328 18.566835)
10660407635,18.565546,73.8382119,3,,,,POINT (73.8382119 18.565546)
10669803944,18.5323885,73.8106707,1,,,,POINT (73.8106707 18.5323885)
10669803945,18.5319928,73.8110788,3,,,,POINT (73.8110788 18.5319928)
10669803952,18.5324089,73.8133107,1,,,,POINT (73.8133107 18.5324089)
10676360199,18.5024152,73.8316685,3,,,,POINT (73.8316685 18.5024152)
10682264655,18.5086481,73.7762013,4,,,,POINT (73.7762013 18.5086481)
10685632425,18.5630145,73.9391483,1,,,,POINT (73.9391483 18.5630145)
10685860709,18.5839278,73.9703187,1,,,,POINT (73.9703187 18.5839278)
10696649681,18.5606355,73.7942815,1,,,,POINT (73.7942815 18.5606355)
10698552405,18.5627764,73.8256757,3,,,,POINT (73.8256757 18.5627764)
10700034044,18.4887356,73.7944485,1,,,,POINT (73.7944485 18.4887356)
10701644224,18.4623736,73.8158962,1,,,,POINT (73.8158962 18.4623736)
10706455142,18.5370015,73.7811802,3,,,,POINT (73.7811802 18.5370015)
10706589255,18.5603539,73.7864649,1,,,,POINT (73.7864649 18.5603539)
10706589256,18.5603388,73.7873575,3,,,,POINT (73.7873575 18.5603388)
10706589257,18.5597721,73.7873686,1,,,,POINT (73.7873686 18.5597721)
10707438326,18.4742263,73.8882933,3,,,,POINT (73.8882933 18.4742263)
10713118705,18.4760336,73.7953191,1,,,,POINT (73.7953191 18.4760336)
10713118711,18.5098863,73.8585396,1,,,,POINT (73.8585396 18.5098863)
10713632189,18.5167975,73.781347,3,,,,POINT (73.781347 18.5167975)
10715866884,18.5196588,73.8681741,3,,,,POINT (73.8681741 18.5196588)
10719128490,18.5731218,73.9108225,1,,,,POINT (73.9108225 18.5731218)
10720656775,18.5210023,73.8565899,1,,,,POINT (73.8565899 18.5210023)
10720709114,18.5020604,73.8230763,1,,,,POINT (73.8230763 18.5020604)
10725782873,18.5527873,73.8985903,3,,,,POINT (73.8985903 18.5527873)
10727229508,18.5714068,73.9708817,1,,,,POINT (73.9708817 18.5714068)
10727229522,18.5676815,73.9627702,3,,,,POINT (73.9627702 18.5676815)
10732303993,18.5711409,73.904048,1,,,,POINT (73.904048 18.5711409)
10734374439,18.5606735,73.9228773,1,,,,POINT (73.9228773 18.5606735)
10735308245,18.4844032,73.8947606,1,,,,POINT (73.8947606 18.4844032)
10736513596,18.5527721,73.8050135,1,,,,POINT (73.8050135 18.5527721)
10736568040,18.4699719,73.8888747,4,,,,POINT (73.8888747 18.4699719)
10736568042,18.4685466,73.8889681,3,,,,POINT (73.8889681 18.4685466)
10737006107,18.5730205,73.9555491,1,,,,POINT (73.9555491 18.5730205)
10738594182,18.4728078,73.811224,3,,,,POINT (73.811224 18.4728078)
10738594183,18.4726129,73.8112293,3,,,,POINT (73.8112293 18.4726129)
10740490283,18.4648288,73.896722,1,,,,POINT (73.896722 18.4648288)
10741305757,18.5152532,73.769625,1,,,,POINT (73.769625 18.5152532)
10750436592,18.4767089,73.9103766,1,,,,POINT (73.9103766 18.4767089)
10754886120,18.5512468,73.7777964,3,,,,POINT (73.7777964 18.5512468)
10758468800,18.4855354,73.8937632,1,,,,POINT (73.8937632 18.4855354)
10763220940,18.4759583,73.7967621,1,,,,POINT (73.7967621 18.4759583)
10765385043,18.4842285,73.7895019,3,,,,POINT (73.7895019 18.4842285)
10765385044,18.484213,73.7896513,3,,,,POINT (73.7896513 18.484213)
10765730831,18.5520891,73.9236988,1,,,,POINT (73.9236988 18.5520891)
10765730832,18.5845557,73.9732872,1,,,,POINT (73.9732872 18.5845557)
10766077100,18.5736949,73.7748197,4,,,,POINT (73.7748197 18.5736949)
10768162268,18.5067713,73.8216967,1,,,,POINT (73.8216967 18.5067713)
10768190738,18.5377328,73.7962458,3,,,,POINT (73.7962458 18.5377328)
10770430546,18.5383484,73.8722892,1,,,,POINT (73.8722892 18.5383484)
10770873297,18.4722421,73.860986,1,,,,POINT (73.860986 18.4722421)
10770882952,18.472306,73.8613115,1,,,,POINT (73.8613115 18.472306)
10773009445,18.4722469,73.8649644,1,,,,POINT (73.8649644 18.4722469)
10773026833,18.470442,73.8647566,1,,,,POINT (73.8647566 18.470442)
10782035564,18.4643218,73.882162,1,,,,POINT (73.882162 18.4643218)
10782394863,18.5849332,73.9771248,1,,,,POINT (73.9771248 18.5849332)
10782394864,18.5849702,73.97726,1,,,,POINT (73.97726 18.5849702)
10792491051,18.5175812,73.841496,3,,,,POINT (73.841496 18.5175812)
10792491054,18.5174963,73.8416037,3,,,,POINT (73.8416037 18.5174963)
10793687693,18.5312739,73.8497345,3,,,,POINT (73.8497345 18.5312739)
10793687698,18.5312827,73.8498012,3,,,,POINT (73.8498012 18.5312827)
10793687702,18.5311916,73.8498415,3,,,,POINT (73.8498415 18.5311916)
10798763583,18.5153777,73.8688799,3,,,,POINT (73.8688799 18.5153777)
10798763585,18.5153205,73.8686615,4,,,,POINT (73.8686615 18.5153205)
10801336021,18.493995,73.8650456,1,,,,POINT (73.8650456 18.493995)
10801390661,18.5556272,73.8301821,1,,,,POINT (73.8301821 18.5556272)
10801425072,18.5400539,73.81748,3,,,,POINT (73.81748 18.5400539)
10801804610,18.4914861,73.7936098,3,,,,POINT (73.7936098 18.4914861)
10801804612,18.4916869,73.7933055,3,,,,POINT (73.7933055 18.4916869)
10801852105,18.4982225,73.7894977,3,,,,POINT (73.7894977 18.4982225)
10801852107,18.4983127,73.7893729,3,,,,POINT (73.7893729 18.4983127)
10803423668,18.5065947,73.8283655,1,,,,POINT (73.8283655 18.5065947)
10803999215,18.5945689,73.9105953,1,,,,POINT (73.9105953 18.5945689)
10803999216,18.5945533,73.9109884,1,,,,POINT (73.9109884 18.5945533)
10803999218,18.5944785,73.9118267,1,,,,POINT (73.9118267 18.5944785)
10803999219,18.5943839,73.9126781,1,,,,POINT (73.9126781 18.5943839)
10807415833,18.5442108,73.781454,3,,,,POINT (73.781454 18.5442108)
10807415834,18.5442188,73.7814092,4,,,,POINT (73.7814092 18.5442188)
10807415842,18.5443661,73.7814187,3,,,,POINT (73.7814187 18.5443661)
10807415843,18.544345,73.7815086,3,,,,POINT (73.7815086 18.544345)
10810259839,18.5149873,73.8540941,1,,,,POINT (73.8540941 18.5149873)
10810264194,18.5159465,73.8562748,3,,,,POINT (73.8562748 18.5159465)
10810264195,18.5159029,73.8556632,1,,,,POINT (73.8556632 18.5159029)
10810264196,18.5160609,73.8562699,3,,,,POINT (73.8562699 18.5160609)
10810264197,18.5160085,73.8552864,1,,,,POINT (73.8552864 18.5160085)
10810607993,18.5183657,73.8574762,3,,,,POINT (73.8574762 18.5183657)
10810660559,18.5178274,73.8580076,3,,,,POINT (73.8580076 18.5178274)
10810660560,18.5180902,73.8580061,1,,,,POINT (73.8580061 18.5180902)
10810679600,18.5172503,73.8587625,3,,,,POINT (73.8587625 18.5172503)
10813990665,18.5164004,73.8510701,3,,,,POINT (73.8510701 18.5164004)
10813990666,18.5154257,73.8510542,3,,,,POINT (73.8510542 18.5154257)
10826435967,18.5201803,73.8606819,3,,,,POINT (73.8606819 18.5201803)
10826435971,18.5208591,73.8603812,3,,,,POINT (73.8603812 18.5208591)
10836407017,18.4837888,73.8640379,1,,,,POINT (73.8640379 18.4837888)
10836934538,18.490811,73.8449203,1,,,,POINT (73.8449203 18.490811)
10839011342,18.5264602,73.7875899,2,,,,POINT (73.7875899 18.5264602)
10839498739,18.5155856,73.7815877,3,,,,POINT (73.7815877 18.5155856)
10839498745,18.5156525,73.7819756,3,,,,POINT (73.7819756 18.5156525)
10877220867,18.5087867,73.7826487,3,,,,POINT (73.7826487 18.5087867)
10877220868,18.5087078,73.782538,3,,,,POINT (73.782538 18.5087078)
10877220869,18.5088173,73.7825046,3,,,,POINT (73.7825046 18.5088173)
10877220870,18.5088501,73.7825655,3,,,,POINT (73.7825655 18.5088501)
10877220880,18.5087652,73.7824903,3,,,,POINT (73.7824903 18.5087652)
10877220883,18.5087051,73.7825982,3,,,,POINT (73.7825982 18.5087051)
10916241966,18.5372258,73.9371078,3,,,,POINT (73.9371078 18.5372258)
10961808260,18.4773532,73.8068903,3,,,,POINT (73.8068903 18.4773532)
10970890897,18.5099822,73.7795013,3,,,,POINT (73.7795013 18.5099822)
10970890898,18.5101988,73.7794988,1,,,,POINT (73.7794988 18.5101988)
10970970635,18.5607245,73.8941471,3,,,,POINT (73.8941471 18.5607245)
10970970640,18.5610178,73.8935409,1,,,,POINT (73.8935409 18.5610178)
10970977240,18.5222343,73.8563025,3,,,,POINT (73.8563025 18.5222343)
10970977247,18.5221634,73.8565278,3,,,,POINT (73.8565278 18.5221634)
10970985015,18.4960408,73.8992575,3,,,,POINT (73.8992575 18.4960408)
10971315952,18.5544268,73.7729967,1,,,,POINT (73.7729967 18.5544268)
10972383869,18.5701225,73.774895,3,,,,POINT (73.774895 18.5701225)
10972383870,18.5701322,73.7755679,1,,,,POINT (73.7755679 18.5701322)
10972408346,18.4747066,73.8822736,3,,,,POINT (73.8822736 18.4747066)
10972408348,18.4747741,73.882225,1,,,,POINT (73.882225 18.4747741)
10972414766,18.5224794,73.7798508,3,,,,POINT (73.7798508 18.5224794)
10972414767,18.5225553,73.7796796,1,,,,POINT (73.7796796 18.5225553)
10972421561,18.5214849,73.7778057,1,,,,POINT (73.7778057 18.5214849)
10972434013,18.5178295,73.7801211,3,,,,POINT (73.7801211 18.5178295)
10972434014,18.5175027,73.7801707,1,,,,POINT (73.7801707 18.5175027)
10972434109,18.554195,73.952968,3,,,,POINT (73.952968 18.554195)
10972434110,18.5548497,73.9530289,4,,,,POINT (73.9530289 18.5548497)
10972434111,18.5550674,73.9530516,1,,,,POINT (73.9530516 18.5550674)
10972436006,18.4764804,73.8739868,3,,,,POINT (73.8739868 18.4764804)
10972437816,18.51139,73.7812186,1,,,,POINT (73.7812186 18.51139)
10972439260,18.5736373,73.7783877,3,,,,POINT (73.7783877 18.5736373)
10972439271,18.5733014,73.7780415,3,,,,POINT (73.7780415 18.5733014)
10972443681,18.5698141,73.7776933,1,,,,POINT (73.7776933 18.5698141)
10972447632,18.568249,73.7796475,3,,,,POINT (73.7796475 18.568249)
10972447633,18.5682382,73.7787329,1,,,,POINT (73.7787329 18.5682382)
10972470776,18.5668945,73.7810651,1,,,,POINT (73.7810651 18.5668945)
10972477946,18.4526288,73.8871804,3,,,,POINT (73.8871804 18.4526288)
10972477948,18.4519448,73.8872585,1,,,,POINT (73.8872585 18.4519448)
10972477950,18.452127,73.8875492,1,,,,POINT (73.8875492 18.452127)
10972477951,18.4525791,73.8873428,3,,,,POINT (73.8873428 18.4525791)
10972478417,18.4924439,73.8972276,3,,,,POINT (73.8972276 18.4924439)
10972478419,18.4923877,73.897521,1,,,,POINT (73.897521 18.4923877)
10972483586,18.5770876,73.7802666,3,,,,POINT (73.7802666 18.5770876)
10972483587,18.5773915,73.7802609,1,,,,POINT (73.7802609 18.5773915)
10972591935,18.5546461,73.7666058,1,,,,POINT (73.7666058 18.5546461)
10972591936,18.5546885,73.7667411,1,,,,POINT (73.7667411 18.5546885)
10972716614,18.5674787,73.7757269,3,,,,POINT (73.7757269 18.5674787)
10972721777,18.5094878,73.7942475,1,,,,POINT (73.7942475 18.5094878)
10972727633,18.5515288,73.9451826,1,,,,POINT (73.9451826 18.5515288)
10972770858,18.5825236,73.7647505,1,,,,POINT (73.7647505 18.5825236)
10972778574,18.5540436,73.7694404,3,,,,POINT (73.7694404 18.5540436)
10972778575,18.5535682,73.76955,1,,,,POINT (73.76955 18.5535682)
10972778576,18.5540296,73.7693837,1,,,,POINT (73.7693837 18.5540296)
10972844038,18.4567549,73.8900007,1,,,,POINT (73.8900007 18.4567549)
10972892883,18.5798367,73.7677512,3,,,,POINT (73.7677512 18.5798367)
10972892884,18.5798063,73.7674844,1,,,,POINT (73.7674844 18.5798063)
10973002690,18.5521998,73.9388433,3,,,,POINT (73.9388433 18.5521998)
10973002692,18.5525057,73.9388987,1,,,,POINT (73.9388987 18.5525057)
10973097068,18.5797534,73.7677466,3,,,,POINT (73.7677466 18.5797534)
10973131085,18.5048493,73.9381017,3,,,,POINT (73.9381017 18.5048493)
10973210346,18.5426642,73.7881234,3,,,,POINT (73.7881234 18.5426642)
10973218833,18.551467,73.8875338,3,,,,POINT (73.8875338 18.551467)
10973224772,18.5609364,73.770549,1,,,,POINT (73.770549 18.5609364)
10973240469,18.4934948,73.9349207,1,,,,POINT (73.9349207 18.4934948)
10973243846,18.5393494,73.8855129,3,,traffic_signals,,POINT (73.8855129 18.5393494)
10973260434,18.5553248,73.9500101,1,,,,POINT (73.9500101 18.5553248)
10973261179,18.5561361,73.940921,1,,,,POINT (73.940921 18.5561361)
10973262335,18.4910233,73.9333922,1,,,,POINT (73.9333922 18.4910233)
10973262336,18.4910169,73.9341939,1,,,,POINT (73.9341939 18.4910169)
10973270443,18.5577401,73.9246128,1,,,,POINT (73.9246128 18.5577401)
10973283352,18.4932118,73.9319736,1,,,,POINT (73.9319736 18.4932118)
10973375075,18.4934867,73.9277248,3,,,,POINT (73.9277248 18.4934867)
10973375077,18.4931662,73.9280382,3,,,,POINT (73.9280382 18.4931662)
10973388980,18.5048268,73.8269257,1,,,,POINT (73.8269257 18.5048268)
10973404075,18.5380624,73.939275,3,,,,POINT (73.939275 18.5380624)
10973418304,18.5606942,73.9430841,1,,,,POINT (73.9430841 18.5606942)
10973428093,18.5583981,73.9232754,1,,,,POINT (73.9232754 18.5583981)
10973438954,18.5712071,73.7719191,3,,,,POINT (73.7719191 18.5712071)
10973438957,18.571631,73.7725609,1,,,,POINT (73.7725609 18.571631)
10973466576,18.5447113,73.9400457,4,,,,POINT (73.9400457 18.5447113)
10973466578,18.5444057,73.9397918,1,,,,POINT (73.9397918 18.5444057)
10973466579,18.5443792,73.9401452,1,,,,POINT (73.9401452 18.5443792)
10973466580,18.5447572,73.940031,1,,,,POINT (73.940031 18.5447572)
10973481365,18.5336037,73.9475983,1,,,,POINT (73.9475983 18.5336037)
10973495614,18.4689933,73.9060715,3,,,,POINT (73.9060715 18.4689933)
10973509267,18.4841371,73.9029615,1,,,,POINT (73.9029615 18.4841371)
10973540210,18.5202528,73.8407774,1,,,,POINT (73.8407774 18.5202528)
10973542031,18.560727,73.94522,1,,,,POINT (73.94522 18.560727)
10973543618,18.5609997,73.9540366,3,,,,POINT (73.9540366 18.5609997)
10973543624,18.5597295,73.9546367,1,,,,POINT (73.9546367 18.5597295)
10973580721,18.5391943,73.9429822,1,,,,POINT (73.9429822 18.5391943)
10973613823,18.5027361,73.8317193,3,,,,POINT (73.8317193 18.5027361)
10973613824,18.5027471,73.8314513,1,,,,POINT (73.8314513 18.5027471)
10973657377,18.4485195,73.8720567,1,,,,POINT (73.8720567 18.4485195)
10973669579,18.5403071,73.7820283,3,,,,POINT (73.7820283 18.5403071)
10973670000,18.4479914,73.8732459,3,,,,POINT (73.8732459 18.4479914)
10973670001,18.4480254,73.8735341,3,,,,POINT (73.8735341 18.4480254)
10973691084,18.5041327,73.9148347,3,,,,POINT (73.9148347 18.5041327)
10973691085,18.5038292,73.9148018,1,,,,POINT (73.9148018 18.5038292)
10973692587,18.4504253,73.8794076,3,,,,POINT (73.8794076 18.4504253)
10973705349,18.4500009,73.8719448,3,,,,POINT (73.8719448 18.4500009)
10973705351,18.4500724,73.8727364,1,,,,POINT (73.8727364 18.4500724)
10973721239,18.5409232,73.7815357,3,,,,POINT (73.7815357 18.5409232)
10975870175,18.5309572,73.8357389,1,,,,POINT (73.8357389 18.5309572)
10975896012,18.529177,73.8484036,3,,,,POINT (73.8484036 18.529177)
10975896013,18.5292402,73.8478642,3,,,,POINT (73.8478642 18.5292402)
10975896015,18.528958,73.8478469,1,,,,POINT (73.8478469 18.528958)
10975901608,18.4711252,73.9143442,3,,,,POINT (73.9143442 18.4711252)
10975901609,18.4716213,73.9145014,1,,,,POINT (73.9145014 18.4716213)
10975939641,18.5304156,73.8285772,1,,,,POINT (73.8285772 18.5304156)
10975952008,18.4782338,73.9065657,1,,,,POINT (73.9065657 18.4782338)
10975963029,18.4693367,73.9192134,3,,,,POINT (73.9192134 18.4693367)
10975963030,18.4693257,73.9195184,3,,,,POINT (73.9195184 18.4693257)
10975966562,18.5018278,73.9356831,3,,,,POINT (73.9356831 18.5018278)
10975966563,18.5015458,73.935678,1,,,,POINT (73.935678 18.5015458)
10975988536,18.5050177,73.9337479,3,,,,POINT (73.9337479 18.5050177)
10975988538,18.5045124,73.933712,1,,,,POINT (73.933712 18.5045124)
10976024222,18.5665346,73.9207806,1,,,,POINT (73.9207806 18.5665346)
10976031628,18.5557201,73.9222622,3,,,,POINT (73.9222622 18.5557201)
10976031629,18.5559318,73.9223499,1,,,,POINT (73.9223499 18.5559318)
10976040398,18.5568732,73.7924865,1,,,,POINT (73.7924865 18.5568732)
10976067911,18.5125045,73.812502,3,,,,POINT (73.812502 18.5125045)
10976067913,18.5123604,73.8119415,3,,,,POINT (73.8119415 18.5123604)
10976069075,18.5498036,73.8855507,1,,,,POINT (73.8855507 18.5498036)
10976094115,18.5485795,73.8865136,1,,,,POINT (73.8865136 18.5485795)
10976102281,18.4597808,73.8501612,3,,,,POINT (73.8501612 18.4597808)
10976102286,18.4599049,73.8510624,3,,,,POINT (73.8510624 18.4599049)
10976107783,18.5500642,73.8922297,1,,,,POINT (73.8922297 18.5500642)
10976107816,18.5665208,73.7809645,1,,,,POINT (73.7809645 18.5665208)
10976108809,18.565375,73.7828481,1,,,,POINT (73.7828481 18.565375)
10976117336,18.5472265,73.7732437,3,,,,POINT (73.7732437 18.5472265)
10976117338,18.5479542,73.7731322,3,,,,POINT (73.7731322 18.5479542)
10976128870,18.5489598,73.7697562,1,,,,POINT (73.7697562 18.5489598)
10976149342,18.549588,73.7689192,1,,,,POINT (73.7689192 18.549588)
10976156115,18.5218972,73.8661851,1,,,,POINT (73.8661851 18.5218972)
10976158091,18.4602605,73.8584066,3,,,,POINT (73.8584066 18.4602605)
10976158092,18.4597765,73.858416,1,,,,POINT (73.858416 18.4597765)
10976162089,18.5480563,73.9481802,3,,,,POINT (73.9481802 18.5480563)
10976162090,18.5478641,73.9482094,1,,,,POINT (73.9482094 18.5478641)
10976166912,18.5197376,73.8075339,3,,,,POINT (73.8075339 18.5197376)
10976239965,18.5458161,73.7962898,1,,,,POINT (73.7962898 18.5458161)
10976276682,18.5761332,73.7753687,1,,,,POINT (73.7753687 18.5761332)
10976280735,18.5768809,73.7747778,3,,,,POINT (73.7747778 18.5768809)
10976328465,18.5484142,73.9483297,3,,,,POINT (73.9483297 18.5484142)
10976329055,18.5643633,73.9465689,3,,,,POINT (73.9465689 18.5643633)
10976329056,18.5647463,73.9464767,3,,,,POINT (73.9464767 18.5647463)
10976363398,18.5215478,73.7700428,3,,,,POINT (73.7700428 18.5215478)
10976363399,18.5212312,73.7701354,1,,,,POINT (73.7701354 18.5212312)
10976414862,18.5524928,73.793758,1,,,,POINT (73.793758 18.5524928)
10976414863,18.5522265,73.7939754,3,,,,POINT (73.7939754 18.5522265)
10976414864,18.5522039,73.7942667,1,,,,POINT (73.7942667 18.5522039)
10976450029,18.5525255,73.7921594,3,,,,POINT (73.7921594 18.5525255)
10976450033,18.5528862,73.792541,3,,,,POINT (73.792541 18.5528862)
10976494407,18.4847408,73.7906141,3,,,,POINT (73.7906141 18.4847408)
10976494409,18.485046,73.7906951,3,,,,POINT (73.7906951 18.485046)
10976496933,18.5724147,73.7813883,1,,,,POINT (73.7813883 18.5724147)
10976503240,18.5585062,73.9410128,3,,,,POINT (73.9410128 18.5585062)
10976503241,18.5580976,73.9410674,3,,,,POINT (73.9410674 18.5580976)
10976574987,18.5550987,73.7942047,3,,,,POINT (73.7942047 18.5550987)
10976574988,18.555187,73.7939651,1,,,,POINT (73.7939651 18.555187)
10976639132,18.5639997,73.770781,1,,,,POINT (73.770781 18.5639997)
10978075246,18.5216688,73.9064108,3,,,,POINT (73.9064108 18.5216688)
10978075247,18.5216149,73.9056302,1,,,,POINT (73.9056302 18.5216149)
10978124077,18.5794693,73.9823061,1,,,,POINT (73.9823061 18.5794693)
10978156553,18.4560687,73.848916,3,,,,POINT (73.848916 18.4560687)
10978159695,18.5651784,73.9158474,3,,,,POINT (73.9158474 18.5651784)
10978161215,18.4736562,73.8852972,3,,,,POINT (73.8852972 18.4736562)
10978167034,18.4742418,73.8880823,3,,,,POINT (73.8880823 18.4742418)
10978167036,18.4739542,73.887999,3,,,,POINT (73.887999 18.4739542)
10978167044,18.474299,73.8874165,3,,,,POINT (73.8874165 18.474299)
10978168060,18.4848065,73.9402877,3,,,,POINT (73.9402877 18.4848065)
10978201308,18.4744134,73.8885591,3,,,,POINT (73.8885591 18.4744134)
10978201309,18.4742062,73.8885667,3,,,,POINT (73.8885667 18.4742062)
10978206023,18.4546567,73.8468686,3,,,,POINT (73.8468686 18.4546567)
10978206024,18.4543945,73.8469142,1,,,,POINT (73.8469142 18.4543945)
10978225828,18.5681623,73.7852387,1,,,,POINT (73.7852387 18.5681623)
10978236167,18.4777074,73.889535,1,,,,POINT (73.889535 18.4777074)
10978246448,18.4679471,73.9222761,3,,,,POINT (73.9222761 18.4679471)
10978248825,18.4544155,73.8467608,1,,,,POINT (73.8467608 18.4544155)
10978254524,18.5416264,73.9300189,3,,,,POINT (73.9300189 18.5416264)
10978254867,18.4875993,73.942644,1,,,,POINT (73.942644 18.4875993)
10978254872,18.487545,73.9426379,1,,,,POINT (73.9426379 18.487545)
10978255164,18.5499039,73.9185965,4,,,,POINT (73.9185965 18.5499039)
10978255165,18.5498993,73.9189806,1,,,,POINT (73.9189806 18.5498993)
10978255167,18.5501419,73.9187452,1,,,,POINT (73.9187452 18.5501419)
10978259817,18.4658565,73.9166546,3,,,,POINT (73.9166546 18.4658565)
10978259818,18.4659705,73.9157944,1,,,,POINT (73.9157944 18.4659705)
10978266529,18.5648775,73.8127695,1,,,,POINT (73.8127695 18.5648775)
10978266856,18.4667185,73.9206618,3,,,,POINT (73.9206618 18.4667185)
10978266860,18.467383,73.9214847,3,,,,POINT (73.9214847 18.467383)
10978266861,18.4667623,73.9211748,3,,,,POINT (73.9211748 18.4667623)
10978266862,18.4672607,73.9211507,3,,,,POINT (73.9211507 18.4672607)
10978281773,18.4656691,73.852772,1,,,,POINT (73.852772 18.4656691)
